NP_001004057.1	NP_001004106.1	69.5	515	156	1	1	515	1	514	3.15e-271	747
NP_001004057.1	NP_002073.2	69.5	515	156	1	1	515	1	514	5.04e-271	747
NP_001004057.1	XP_006714922.1	69.6	483	146	1	33	515	1	482	2.74e-253	701
NP_001004057.1	XP_006714921.1	70.2	466	138	1	50	515	20	484	1.65e-245	681
NP_001004057.1	NP_001337102.1	87.6	380	1	1	199	532	5	384	9.45e-242	664
NP_001004105.1	NP_001004105.1	100	560	0	0	1	560	1	560	0.0	1151
NP_001004105.1	NP_002073.2	100	560	0	0	1	560	1	560	0.0	1151
NP_001004105.1	NP_001004106.1	100	559	0	0	1	559	1	559	0.0	1150
NP_001004105.1	XP_006714922.1	100	528	0	0	33	560	1	528	0.0	1089
NP_001004105.1	XP_006714921.1	99.6	514	2	0	47	560	17	530	0.0	1056
NP_001004105.1	XP_047273082.1	100	472	0	0	88	559	49	520	0.0	974
NP_001004105.1	NP_005299.1	72.3	559	154	1	1	559	1	558	3.00e-308	842
NP_001004105.1	NP_892027.2	66.8	560	184	2	1	558	1	560	2.40e-283	779
NP_001004105.1	XP_011511750.1	62.4	599	184	3	1	558	1	599	3.16e-275	759
NP_001004105.1	XP_011511749.1	62.4	599	184	3	1	558	1	599	3.92e-275	759
NP_001004105.1	NP_001004057.1	69.5	515	156	1	1	514	1	515	7.93e-273	750
NP_001004105.1	XP_011511752.1	64.6	554	156	2	1	514	1	554	1.31e-264	731
NP_001004105.1	NP_001004056.1	63.8	560	169	3	1	558	1	528	7.08e-263	726
NP_001004105.1	XP_016863541.1	60.9	599	167	5	1	558	1	573	2.54e-262	726
NP_001004105.1	NP_001351093.1	100	349	0	0	211	559	1	349	1.63e-261	715
NP_001004105.1	XP_011511751.1	59.6	599	169	4	1	558	1	567	1.14e-254	706
NP_001004105.1	NP_005298.2	66.2	515	141	2	1	514	1	483	2.34e-252	697
NP_001004105.1	XP_016863542.1	58.4	599	178	4	1	558	1	569	3.59e-249	692
NP_001004105.1	XP_011511754.1	57.4	599	168	4	1	558	1	553	9.06e-242	673
NP_001004105.1	XP_011511753.1	57.4	599	168	4	1	558	1	553	1.12e-241	673
NP_001004105.1	XP_016863543.1	63.7	515	140	2	1	514	1	469	2.33e-239	664
NP_001004105.1	XP_011511755.1	64.0	508	143	2	1	468	1	508	6.33e-237	659
NP_001004105.1	XP_011511756.1	59.2	554	140	3	1	514	1	508	3.72e-231	644
NP_001004105.1	XP_011532840.1	100	295	0	0	266	560	1	295	8.41e-223	615
NP_001004105.1	XP_016863545.1	68.8	433	133	2	1	431	1	433	1.21e-220	614
NP_001004106.1	NP_001004106.1	100	576	0	0	1	576	1	576	0.0	1189
NP_001004106.1	NP_001004105.1	100	559	0	0	1	559	1	559	0.0	1150
NP_001004106.1	NP_002073.2	100	559	0	0	1	559	1	559	0.0	1150
NP_001004106.1	XP_006714922.1	100	527	0	0	33	559	1	527	0.0	1088
NP_001004106.1	XP_006714921.1	99.6	513	2	0	47	559	17	529	0.0	1055
NP_001004106.1	XP_047273082.1	100	489	0	0	88	576	49	537	0.0	1014
NP_001004106.1	NP_005299.1	72.3	559	154	1	1	559	1	558	2.77e-308	843
NP_001004106.1	NP_892027.2	65.6	575	196	2	1	573	1	575	2.69e-284	782
NP_001004106.1	NP_001351093.1	100	366	0	0	211	576	1	366	8.95e-277	754
NP_001004106.1	XP_011511749.1	61.4	614	196	3	1	573	1	614	4.40e-276	763
NP_001004106.1	XP_011511750.1	62.4	599	184	3	1	558	1	599	4.10e-275	760
NP_001004106.1	NP_001004057.1	69.5	515	156	1	1	514	1	515	1.46e-272	750
NP_001004106.1	XP_011511752.1	64.6	554	156	2	1	514	1	554	2.40e-264	731
NP_001004106.1	NP_001004056.1	62.6	575	181	3	1	573	1	543	7.91e-264	729
NP_001004106.1	XP_016863541.1	59.9	614	179	5	1	573	1	588	2.84e-263	729
NP_001004106.1	XP_011511751.1	58.6	614	181	4	1	573	1	582	1.27e-255	709
NP_001004106.1	NP_005298.2	66.2	515	141	2	1	514	1	483	4.27e-252	697
NP_001004106.1	XP_016863542.1	57.5	614	190	4	1	573	1	584	4.00e-250	696
NP_001004106.1	XP_011511753.1	56.5	614	180	4	1	573	1	568	1.25e-242	676
NP_001004106.1	XP_011511754.1	57.4	599	168	4	1	558	1	553	1.16e-241	673
NP_001004106.1	XP_016863543.1	63.7	515	140	2	1	514	1	469	4.22e-239	664
NP_001004106.1	XP_011511755.1	64.0	508	143	2	1	468	1	508	1.15e-236	659
NP_001004106.1	XP_011511756.1	59.2	554	140	3	1	514	1	508	6.73e-231	644
NP_001004106.1	XP_011532840.1	100	294	0	0	266	559	1	294	3.05e-222	614
NP_001004106.1	XP_016863545.1	68.8	433	133	2	1	431	1	433	2.18e-220	614
NP_001005735.1	NP_001005735.1	100	586	0	0	1	586	1	586	0.0	1108
NP_001005735.1	XP_011528141.1	99.8	586	1	0	1	586	11	596	0.0	1105
NP_001005735.1	NP_001425222.1	97.8	586	1	1	1	586	1	574	0.0	1069
NP_001005735.1	XP_016884049.1	97.6	586	2	1	1	586	11	584	0.0	1066
NP_001005735.1	NP_009125.1	92.7	586	0	1	1	586	1	543	0.0	1001
NP_001005735.1	XP_024307916.1	92.5	586	1	1	1	586	11	553	0.0	999
NP_001005735.1	XP_047297063.1	86.5	586	12	1	1	586	11	529	0.0	919
NP_001005735.1	NP_001336885.1	79.4	586	11	2	1	586	1	476	5.26e-299	815
NP_001005735.1	XP_011528144.1	79.2	586	12	2	1	586	11	486	6.27e-298	813
NP_001005735.1	NP_001244316.1	100	322	0	0	265	586	1	322	6.22e-231	637
NP_001005735.1	NP_001424871.1	100	322	0	0	265	586	1	322	6.22e-231	637
NP_001005735.1	XP_006724179.2	99.7	317	1	0	270	586	46	362	7.05e-226	625
NP_001005735.1	XP_006724177.3	100	315	0	0	272	586	69	383	6.22e-225	624
NP_001005735.1	NP_003647.1	43.0	272	143	5	259	529	16	276	8.61e-67	218
NP_001005735.1	NP_065172.1	44.7	284	140	7	250	529	7	277	9.26e-67	221
NP_001005735.1	XP_016857355.1	44.7	284	140	7	250	529	7	277	9.26e-67	221
NP_001005735.1	XP_005265573.1	43.0	272	143	5	259	529	16	276	2.75e-66	218
NP_001005735.1	XP_006717546.1	42.8	264	139	5	267	529	27	279	8.34e-66	215
NP_001005735.1	NP_065130.1	42.8	264	139	5	267	529	27	279	8.82e-66	215
NP_001005735.1	XP_006717545.1	42.8	264	139	5	267	529	27	279	1.01e-65	215
NP_001005735.1	NP_705718.1	42.8	264	139	5	267	529	27	279	1.90e-65	215
NP_001005735.1	XP_011517893.1	42.7	260	137	5	271	529	18	266	1.04e-63	210
NP_001005735.1	NP_001310303.1	43.6	273	140	4	258	529	41	300	3.66e-61	206
NP_001005735.1	NP_001310304.1	43.6	273	140	4	258	529	41	300	3.66e-61	206
NP_001005735.1	NP_001735.1	43.6	273	140	4	258	529	41	300	3.66e-61	206
NP_001006666.1	NP_001006666.1	100	744	0	0	1	744	1	744	0.0	1504
NP_001006666.1	NP_002944.2	96.9	732	17	2	13	744	10	735	0.0	1416
NP_001006666.1	NP_001317370.1	97.6	720	9	1	25	744	8	719	0.0	1413
NP_001006666.1	XP_024304639.1	100	643	0	0	102	744	1	643	0.0	1299
NP_001006666.1	XP_054187514.1	100	643	0	0	102	744	1	643	0.0	1299
NP_001006666.1	NP_001425269.1	82.6	702	117	4	45	744	14	712	0.0	1172
NP_001006666.1	NP_004577.1	82.6	702	117	4	45	744	42	740	0.0	1172
NP_001006666.1	XP_047298290.1	82.6	702	117	4	45	744	14	712	0.0	1172
NP_001006666.1	XP_016885207.1	82.7	701	116	4	46	744	14	711	0.0	1172
NP_001006666.1	XP_047298288.1	83.2	692	112	3	45	735	42	730	0.0	1169
NP_001006666.1	XP_047298291.1	83.2	692	112	3	45	735	14	702	0.0	1169
NP_001006666.1	XP_005274630.1	82.5	702	117	5	45	744	42	739	0.0	1165
NP_001006666.1	XP_011543859.1	81.9	708	117	5	45	744	14	718	0.0	1165
NP_001006666.1	XP_011543862.1	81.9	708	117	5	45	744	14	718	0.0	1165
NP_001006666.1	XP_011543863.1	81.9	708	117	5	45	744	14	718	0.0	1165
NP_001006666.1	XP_016885208.1	82.5	702	117	5	45	744	14	711	0.0	1165
NP_001006666.1	XP_047298292.1	82.5	702	117	5	45	744	14	711	0.0	1165
NP_001006666.1	XP_005274634.1	82.6	701	116	5	46	744	14	710	0.0	1165
NP_001006666.1	XP_011543864.1	82.0	707	116	5	46	744	14	717	0.0	1165
NP_001006666.1	NP_001006933.3	78.1	736	159	2	10	744	7	741	0.0	1162
NP_001006666.1	XP_011543857.1	82.5	698	112	4	45	735	42	736	0.0	1162
NP_001006666.1	XP_047298289.1	83.1	692	112	4	45	735	42	729	0.0	1162
NP_001006666.1	NP_066958.2	78.8	728	142	2	18	744	17	733	0.0	1162
NP_001006666.1	NP_001305865.2	81.0	700	132	1	46	744	59	758	0.0	1161
NP_001006666.1	XP_006715612.1	81.0	700	132	1	46	744	62	761	0.0	1161
NP_001006933.3	NP_001006933.3	100	741	0	0	1	741	1	741	0.0	1488
NP_001006933.3	NP_001305865.2	97.8	758	0	1	1	741	1	758	0.0	1477
NP_001006933.3	XP_006715612.1	99.6	705	3	0	37	741	57	761	0.0	1417
NP_001006933.3	NP_066958.2	100	701	0	0	41	741	33	733	0.0	1416
NP_001006933.3	XP_047275189.1	100	701	0	0	41	741	31	731	0.0	1416
NP_001006933.3	XP_047275190.1	100	700	0	0	42	741	18	717	0.0	1415
NP_001006933.3	NP_001305867.1	100	644	0	0	98	741	1	644	0.0	1307
NP_001006933.3	XP_047275191.1	100	644	0	0	98	741	1	644	0.0	1307
NP_001006933.3	NP_001305866.1	98.9	633	7	0	109	741	3	635	0.0	1274
NP_001006933.3	NP_004577.1	80.1	753	125	6	1	741	1	740	0.0	1202
NP_001006933.3	XP_005274630.1	79.9	753	125	7	1	741	1	739	0.0	1195
NP_001006933.3	NP_001425269.1	84.0	701	108	3	42	741	15	712	0.0	1194
NP_001006933.3	XP_016885207.1	84.0	701	108	3	42	741	14	711	0.0	1194
NP_001006933.3	XP_047298290.1	84.0	701	108	3	42	741	15	712	0.0	1194
NP_001006933.3	XP_047298288.1	80.4	744	121	6	1	732	1	731	0.0	1192
NP_001006933.3	XP_011543858.1	79.3	759	125	8	1	741	1	745	0.0	1189
NP_001006933.3	XP_005274634.1	83.9	701	108	4	42	741	14	710	0.0	1187
NP_001006933.3	XP_011543859.1	83.3	707	108	4	42	741	15	718	0.0	1187
NP_001006933.3	XP_011543862.1	83.3	707	108	4	42	741	15	718	0.0	1187
NP_001006933.3	XP_011543863.1	83.3	707	108	4	42	741	15	718	0.0	1187
NP_001006933.3	XP_011543864.1	83.3	707	108	4	42	741	14	717	0.0	1187
NP_001006933.3	XP_016885208.1	83.9	701	108	4	42	741	15	711	0.0	1187
NP_001006933.3	XP_047298292.1	83.9	701	108	4	42	741	15	711	0.0	1187
NP_001006933.3	XP_011543857.1	79.7	750	121	7	1	732	1	737	0.0	1186
NP_001006933.3	XP_047298289.1	80.2	744	121	7	1	732	1	730	0.0	1186
NP_001006945.1	NP_001006945.1	100	766	0	0	1	766	1	766	0.0	1504
NP_001006945.1	NP_001287731.1	99.9	766	0	1	1	766	1	765	0.0	1498
NP_001006945.1	NP_003933.1	99.2	772	0	1	1	766	1	772	0.0	1498
NP_001006945.1	NP_001305290.1	99.2	709	0	1	64	766	1	709	0.0	1376
NP_001006945.1	XP_047283799.1	92.8	766	0	1	1	766	1	711	0.0	1365
NP_001006945.1	XP_005274437.1	92.1	772	0	2	1	766	1	717	0.0	1358
NP_001006945.1	XP_047283800.1	92.7	766	0	2	1	766	1	710	0.0	1358
NP_001006945.1	NP_004746.2	66.1	734	238	6	2	728	18	747	0.0	963
NP_001006945.1	NP_001309158.1	65.3	734	237	7	2	728	18	740	0.0	945
NP_001006945.1	NP_001309165.1	63.7	733	229	6	2	728	18	719	0.0	912
NP_001006945.1	NP_001309164.1	66.1	672	217	6	64	728	1	668	1.32e-319	885
NP_001006945.1	NP_001309166.1	66.1	672	217	6	64	728	1	668	1.32e-319	885
NP_001006945.1	NP_001309157.1	62.1	734	231	7	2	728	18	711	1.24e-318	884
NP_001006945.1	NP_001309162.1	62.0	734	214	6	2	728	18	693	2.01e-315	875
NP_001006945.1	NP_001309161.1	58.0	734	224	7	2	728	18	674	9.34e-292	815
NP_001006945.1	NP_872198.1	66.9	534	167	5	2	528	18	548	5.74e-257	719
NP_001006945.1	NP_001309163.1	63.6	544	187	6	192	728	16	555	3.82e-243	686
NP_001006945.1	NP_001309167.1	63.2	532	185	6	204	728	1	528	1.76e-234	663
NP_001006945.1	NP_001309160.1	61.0	505	184	6	230	728	11	508	2.27e-206	591
NP_001006945.1	NP_001309159.1	62.5	483	171	5	252	728	2	480	6.91e-206	588
NP_001006945.1	NP_001309156.1	63.0	467	163	5	268	728	4	466	9.29e-200	572
NP_001006945.1	NP_001006666.1	42.6	733	384	16	5	733	44	743	1.05e-179	529
NP_001006945.1	NP_001317370.1	42.5	731	383	16	7	733	21	718	1.92e-179	528
NP_001006945.1	NP_002944.2	42.5	731	383	16	7	733	37	734	3.17e-179	528
NP_001006945.1	XP_016885208.1	42.9	741	381	20	1	734	5	710	1.19e-178	525
NP_001014431.1	NP_001014431.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	NP_001014432.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	NP_001369359.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	NP_001369360.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	NP_001369361.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	NP_001369362.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	NP_005154.2	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	XP_047287025.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	XP_047287026.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	XP_047287027.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	XP_047287028.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	XP_047287029.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	XP_047287030.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	XP_047287031.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014431.1	NP_001617.1	81.6	479	85	2	1	477	1	478	4.79e-299	811
NP_001014431.1	NP_001357003.1	82.7	480	78	4	1	478	1	477	2.01e-295	802
NP_001014431.1	NP_005456.1	82.7	480	78	4	1	478	1	477	2.01e-295	802
NP_001014431.1	XP_054184598.1	82.7	480	78	4	1	478	1	477	2.01e-295	802
NP_001014431.1	NP_001193658.1	82.4	460	78	3	1	460	1	457	1.22e-281	766
NP_001014431.1	NP_859029.1	82.4	460	78	3	1	460	1	457	1.22e-281	766
NP_001014431.1	XP_047271599.1	82.9	421	69	3	1	421	1	418	6.88e-258	706
NP_001014431.1	XP_054184599.1	82.9	421	69	3	1	421	1	418	6.88e-258	706
NP_001014431.1	NP_001229956.1	82.3	417	71	2	63	477	1	416	8.24e-257	702
NP_001014431.1	NP_001229957.1	82.3	417	71	2	63	477	1	416	8.24e-257	702
NP_001014431.1	NP_001317440.1	72.9	479	84	3	1	477	1	435	2.37e-256	701
NP_001014432.1	NP_001014431.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	NP_001014432.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	NP_001369359.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	NP_001369360.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	NP_001369361.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	NP_001369362.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	NP_005154.2	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	XP_047287025.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	XP_047287026.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	XP_047287027.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	XP_047287028.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	XP_047287029.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	XP_047287030.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	XP_047287031.1	100	480	0	0	1	480	1	480	0.0	976
NP_001014432.1	NP_001617.1	81.6	479	85	2	1	477	1	478	4.79e-299	811
NP_001014432.1	NP_001357003.1	82.7	480	78	4	1	478	1	477	2.01e-295	802
NP_001014432.1	NP_005456.1	82.7	480	78	4	1	478	1	477	2.01e-295	802
NP_001014432.1	XP_054184598.1	82.7	480	78	4	1	478	1	477	2.01e-295	802
NP_001014432.1	NP_001193658.1	82.4	460	78	3	1	460	1	457	1.22e-281	766
NP_001014432.1	NP_859029.1	82.4	460	78	3	1	460	1	457	1.22e-281	766
NP_001014432.1	XP_047271599.1	82.9	421	69	3	1	421	1	418	6.88e-258	706
NP_001014432.1	XP_054184599.1	82.9	421	69	3	1	421	1	418	6.88e-258	706
NP_001014432.1	NP_001229956.1	82.3	417	71	2	63	477	1	416	8.24e-257	702
NP_001014432.1	NP_001229957.1	82.3	417	71	2	63	477	1	416	8.24e-257	702
NP_001014432.1	NP_001317440.1	72.9	479	84	3	1	477	1	435	2.37e-256	701
NP_001015878.1	NP_001015878.1	100	309	0	0	1	309	1	309	1.02e-227	616
NP_001015878.1	NP_001015879.1	99.7	290	1	0	20	309	1	290	2.64e-214	582
NP_001015878.1	NP_003151.2	100	275	0	0	35	309	1	275	8.63e-205	557
NP_001015878.1	NP_001243763.1	84.4	270	42	0	36	305	29	298	1.12e-170	472
NP_001015878.1	NP_001300880.1	84.4	270	42	0	36	305	29	298	1.12e-170	472
NP_001015878.1	XP_011522374.1	84.4	270	42	0	36	305	29	298	1.12e-170	472
NP_001015878.1	XP_047293006.1	84.4	270	42	0	36	305	29	298	1.12e-170	472
NP_001015878.1	NP_001300881.1	84.4	270	42	0	36	305	30	299	1.16e-170	472
NP_001015878.1	NP_001300879.1	84.4	270	42	0	36	305	70	339	4.88e-170	472
NP_001015878.1	NP_004208.2	84.4	270	42	0	36	305	70	339	4.88e-170	472
NP_001015878.1	NP_001271455.1	84.4	270	42	0	36	305	71	340	5.06e-170	472
NP_001015878.1	NP_001310232.1	71.2	264	76	0	36	299	126	389	5.36e-138	393
NP_001015878.1	NP_001310233.1	71.2	264	76	0	36	299	126	389	5.36e-138	393
NP_001015878.1	NP_001310234.1	71.2	264	76	0	36	299	126	389	5.36e-138	393
NP_001015878.1	NP_001411346.1	71.2	264	76	0	36	299	126	389	5.36e-138	393
NP_001015878.1	NP_003591.2	71.2	264	76	0	36	299	126	389	5.36e-138	393
NP_001015878.1	NP_940835.1	71.2	264	76	0	36	299	126	389	5.36e-138	393
NP_001015878.1	NP_940836.1	71.2	264	76	0	36	299	126	389	5.36e-138	393
NP_001015878.1	NP_940837.1	71.2	264	76	0	36	299	126	389	5.36e-138	393
NP_001015878.1	NP_940838.1	71.2	264	76	0	36	299	126	389	5.36e-138	393
NP_001015878.1	NP_940839.1	71.2	264	76	0	36	299	126	389	5.36e-138	393
NP_001015878.1	NP_001411347.1	71.2	264	76	0	36	299	160	423	1.66e-137	393
NP_001015878.1	NP_001411348.1	71.2	264	76	0	36	299	160	423	1.66e-137	393
NP_001015878.1	NP_001411349.1	71.2	264	76	0	36	299	160	423	1.66e-137	393
NP_001015878.1	XP_047293007.1	69.6	270	50	2	36	305	29	266	1.06e-130	369
NP_001015879.1	NP_001015879.1	100	290	0	0	1	290	1	290	2.12e-215	583
NP_001015879.1	NP_001015878.1	99.7	290	1	0	1	290	20	309	1.23e-214	582
NP_001015879.1	NP_003151.2	100	275	0	0	16	290	1	275	4.01e-205	557
NP_001015879.1	NP_001243763.1	84.4	270	42	0	17	286	29	298	5.29e-171	472
NP_001015879.1	NP_001300880.1	84.4	270	42	0	17	286	29	298	5.29e-171	472
NP_001015879.1	XP_011522374.1	84.4	270	42	0	17	286	29	298	5.29e-171	472
NP_001015879.1	XP_047293006.1	84.4	270	42	0	17	286	29	298	5.29e-171	472
NP_001015879.1	NP_001300881.1	84.4	270	42	0	17	286	30	299	5.49e-171	472
NP_001015879.1	NP_001300879.1	84.4	270	42	0	17	286	70	339	2.31e-170	472
NP_001015879.1	NP_004208.2	84.4	270	42	0	17	286	70	339	2.31e-170	472
NP_001015879.1	NP_001271455.1	84.4	270	42	0	17	286	71	340	2.39e-170	472
NP_001015879.1	NP_001310232.1	71.2	264	76	0	17	280	126	389	2.58e-138	393
NP_001015879.1	NP_001310233.1	71.2	264	76	0	17	280	126	389	2.58e-138	393
NP_001015879.1	NP_001310234.1	71.2	264	76	0	17	280	126	389	2.58e-138	393
NP_001015879.1	NP_001411346.1	71.2	264	76	0	17	280	126	389	2.58e-138	393
NP_001015879.1	NP_003591.2	71.2	264	76	0	17	280	126	389	2.58e-138	393
NP_001015879.1	NP_940835.1	71.2	264	76	0	17	280	126	389	2.58e-138	393
NP_001015879.1	NP_940836.1	71.2	264	76	0	17	280	126	389	2.58e-138	393
NP_001015879.1	NP_940837.1	71.2	264	76	0	17	280	126	389	2.58e-138	393
NP_001015879.1	NP_940838.1	71.2	264	76	0	17	280	126	389	2.58e-138	393
NP_001015879.1	NP_940839.1	71.2	264	76	0	17	280	126	389	2.58e-138	393
NP_001015879.1	NP_001411347.1	71.2	264	76	0	17	280	160	423	7.99e-138	393
NP_001015879.1	NP_001411348.1	71.2	264	76	0	17	280	160	423	7.99e-138	393
NP_001015879.1	NP_001411349.1	71.2	264	76	0	17	280	160	423	7.99e-138	393
NP_001015879.1	XP_047293007.1	69.6	270	50	2	17	286	29	266	5.13e-131	369
NP_001028750.1	NP_001028750.1	100	496	0	0	1	496	1	496	0.0	1006
NP_001028750.1	NP_001191102.1	100	496	0	0	1	496	1	496	0.0	1006
NP_001028750.1	NP_037389.4	100	496	0	0	1	496	1	496	0.0	1006
NP_001028750.1	NP_733827.2	93.5	496	0	1	1	496	1	464	0.0	918
NP_001028750.1	NP_001137148.1	66.3	430	132	2	67	492	103	523	5.99e-204	573
NP_001028750.1	NP_005618.2	67.4	411	121	2	86	492	27	428	1.84e-201	563
NP_001028750.1	NP_001137150.1	67.4	411	121	2	86	492	41	442	3.03e-201	563
NP_001028750.1	NP_001137149.1	67.4	411	121	2	86	492	55	456	4.99e-201	563
NP_001028750.1	NP_001186193.1	69.9	349	102	1	146	494	19	364	5.80e-182	511
NP_001028750.1	NP_057360.3	69.9	349	102	1	146	494	19	364	5.80e-182	511
NP_001028750.1	NP_733794.1	69.9	349	102	1	146	494	19	364	5.80e-182	511
NP_001028750.1	NP_001278924.1	58.4	411	114	3	86	492	27	384	1.52e-162	462
NP_001028750.1	XP_047273315.1	48.9	354	172	4	143	488	61	413	8.33e-109	326
NP_001028750.1	XP_047275142.1	48.9	354	172	4	143	488	61	413	8.33e-109	326
NP_001028750.1	XP_047276597.1	48.9	354	172	4	143	488	61	413	8.33e-109	326
NP_001028750.1	XP_047278347.1	48.9	354	172	4	143	488	61	413	8.33e-109	326
NP_001028750.1	XP_047280288.1	48.9	354	172	4	143	488	61	413	8.33e-109	326
NP_001028750.1	XP_054184600.1	48.9	354	172	4	143	488	61	413	8.33e-109	326
NP_001028750.1	XP_054184601.1	48.9	354	172	4	143	488	61	413	8.33e-109	326
NP_001028750.1	XP_054184602.1	48.9	354	172	4	143	488	61	413	8.33e-109	326
NP_001028750.1	NP_001193658.1	50.9	336	153	5	143	467	122	456	2.52e-108	327
NP_001028750.1	NP_859029.1	50.9	336	153	5	143	467	122	456	2.52e-108	327
